time,x,y,z,mode,station,user_id,trip_id
1576136985,-0.5363011956,4.290409565,7.6422920226999995,WALK,,10,_208_
1576136985,-0.0861912593,4.0222587585000005,8.015787124600001,WALK,,10,_208_
1576136985,-0.0861912593,4.0222587585000005,8.015787124600001,WALK,,10,_208_
1576136985,-0.4405331016,3.476380825,8.0253639221,WALK,,10,_208_
1576136985,-0.4405331016,3.476380825,8.0253639221,WALK,,10,_208_
1576136985,0.1723825186,3.3614592551999998,8.2552070618,WALK,,10,_208_
1576136985,0.1723825186,3.3614592551999998,8.2552070618,WALK,,10,_208_
1576136985,0.9959878922,3.8019924164,8.1115550995,WALK,,10,_208_
1576136985,0.9959878922,3.8019924164,8.1115550995,WALK,,10,_208_
1576136985,1.1875240803,3.9169139862,8.101978302000001,WALK,,10,_208_
1576136985,1.1875240803,3.9169139862,8.101978302000001,WALK,,10,_208_
1576136985,0.9576807022,3.7253777981,7.8721351624,WALK,,10,_208_
1576136985,0.9576807022,3.7253777981,7.8721351624,WALK,,10,_208_
1576136985,0.6320692300999999,3.6200330256999997,7.6135616301999995,WALK,,10,_208_
1576136985,0.6320692300999999,3.6200330256999997,7.6135616301999995,WALK,,10,_208_
1576136985,0.1053448766,3.8307228088,7.584830761,WALK,,10,_208_
1576136985,0.1053448766,3.8307228088,7.584830761,WALK,,10,_208_
1576136985,-0.43095630409999997,4.3382935524,7.5752539635,WALK,,10,_208_
1576136985,-0.43095630409999997,4.3382935524,7.5752539635,WALK,,10,_208_
1576136985,-1.3886369467,5.1810526848,7.5177931786,WALK,,10,_208_
1576136985,-1.3886369467,5.1810526848,7.5177931786,WALK,,10,_208_
1576136985,-2.2313959599,5.937620162999999,7.2592196465,WALK,,10,_208_
1576136985,-2.2313959599,5.937620162999999,7.2592196465,WALK,,10,_208_
1576136985,-2.4516625404,6.311115741699999,6.473921299,WALK,,10,_208_
1576136985,-2.4516625404,6.311115741699999,6.473921299,WALK,,10,_208_
1576136985,-2.2409727573,6.3206925391999995,5.698200225800001,WALK,,10,_208_
1576136985,-2.2409727573,6.3206925391999995,5.698200225800001,WALK,,10,_208_
1576136985,-1.5993267297999998,6.0908489227,5.2385134697,WALK,,10,_208_
1576136985,-1.5993267297999998,6.0908489227,5.2385134697,WALK,,10,_208_
1576136985,-0.7661445141,5.5258173943,5.420472621900001,WALK,,10,_208_
1576136985,-0.7661445141,5.5258173943,5.420472621900001,WALK,,10,_208_
1576136985,-0.2681505978,5.2480902672,6.0812721252,WALK,,10,_208_
1576136985,-0.2681505978,5.2480902672,6.0812721252,WALK,,10,_208_
1576136985,-0.1340752989,5.9855041504,6.5792660713,WALK,,10,_208_
1576136985,-0.1340752989,5.9855041504,6.5792660713,WALK,,10,_208_
1576136985,-0.0287304204,6.8091096877999995,7.1538748741,WALK,,10,_208_
1576136985,-0.0287304204,6.8091096877999995,7.1538748741,WALK,,10,_208_
1576136985,-0.2968810201,7.3741412163,7.0389528275,WALK,,10,_208_
1576136985,-0.2968810201,7.3741412163,7.0389528275,WALK,,10,_208_
1576136985,-0.9385270476,7.7093296051,6.8857240677,WALK,,10,_208_
1576136985,-0.9385270476,7.7093296051,6.8857240677,WALK,,10,_208_
1576136985,-1.3599065542,7.3932948112,7.0006456375,WALK,,10,_208_
1576136985,-1.3599065542,7.3932948112,7.0006456375,WALK,,10,_208_
1576136985,-1.1971008778,6.895300865199999,7.4028716087,WALK,,10,_208_
1576136985,-1.1971008778,6.895300865199999,7.4028716087,WALK,,10,_208_
1576136985,-0.5267243981,6.435614108999999,7.7572135925,WALK,,10,_208_
1576136985,-0.5267243981,6.435614108999999,7.7572135925,WALK,,10,_208_
1576136985,0.0574608408,6.3685765266,7.8146743774,WALK,,10,_208_
1576136985,0.0574608408,6.3685765266,7.8146743774,WALK,,10,_208_
1576136985,0.2202665508,6.6175732613,8.2647838593,WALK,,10,_208_
1576136985,0.2202665508,6.6175732613,8.2647838593,WALK,,10,_208_
1576136985,-0.1436520964,6.8761472702,8.906430244400001,WALK,,10,_208_
1576136985,-0.1436520964,6.8761472702,8.906430244400001,WALK,,10,_208_
1576136985,-0.6991068720999999,6.9240312576,9.8258037567,WALK,,10,_208_
1576136985,-0.6991068720999999,6.9240312576,9.8258037567,WALK,,10,_208_
1576136985,-0.8619126081,6.8091096877999995,11.061211585999999,WALK,,10,_208_
1576136985,-0.8619126081,6.8091096877999995,11.061211585999999,WALK,,10,_208_
1576136985,-0.7469909190999999,6.6367273331,11.635820388800001,WALK,,10,_208_
1576136985,-0.7469909190999999,6.6367273331,11.635820388800001,WALK,,10,_208_
1576136985,-0.7086837292,6.7229185103999995,11.003750801099999,WALK,,10,_208_
1576136985,-0.7086837292,6.7229185103999995,11.003750801099999,WALK,,10,_208_
1576136985,-0.6416460276,7.173028469099999,10.1322612762,WALK,,10,_208_
1576136985,-0.6416460276,7.173028469099999,10.1322612762,WALK,,10,_208_
1576136985,-0.8523358107,7.6805992126,9.2703485489,WALK,,10,_208_
1576136985,-0.8523358107,7.6805992126,9.2703485489,WALK,,10,_208_
1576136985,-1.5418659449,7.7572135925,9.1554269791,WALK,,10,_208_
1576136985,-1.5418659449,7.7572135925,9.1554269791,WALK,,10,_208_
1576136985,-2.4995465278999998,7.5944075584,9.1841573715,WALK,,10,_208_
1576136985,-2.4995465278999998,7.5944075584,9.1841573715,WALK,,10,_208_
1576136985,-2.7772738934,7.3454108238,9.3661174774,WALK,,10,_208_
1576136985,-2.7772738934,7.3454108238,9.3661174774,WALK,,10,_208_
1576136985,-2.2792799473,6.9336080551,9.7013053894,WALK,,10,_208_
1576136985,-2.2792799473,6.9336080551,9.7013053894,WALK,,10,_208_
1576136985,-1.2832920551,6.4260373116,9.8928413391,WALK,,10,_208_
1576136985,-1.2832920551,6.4260373116,9.8928413391,WALK,,10,_208_
1576136985,-0.43095630409999997,6.1770405769000005,9.5384998322,WALK,,10,_208_
1576136985,-0.43095630409999997,6.1770405769000005,9.5384998322,WALK,,10,_208_
1576137451,-0.1149216816,4.2425255775,8.8872766495,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.6991068720999999,4.1946415901,8.101978302000001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.1300631762,4.0222587585000005,7.565677166,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3311761618,3.9169139862,7.3645644188,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3407529593,3.9552211761000002,7.3549876213,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.4844050407,3.9264907837000003,7.4220252037,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3503297566999999,4.0414123535,7.5082163811000004,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.1109095812,4.1946415901,7.6422920226999995,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.0247182846,4.4149079323,7.7763671875,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.1300631762,4.6160206795,7.9008655548,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3024457693,4.797980308500001,8.044517517100001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3311761618,4.8267107010000005,8.082824707,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.2449848652,4.6734819412,8.073247909500001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.2641384601999999,4.4915223122,8.1402854919,TRAM,Währinger Straße-Volksoper,10,_208_
